train_loss,val_loss,train_dice_WT,val_dice_WT,train_dice_TC,val_dice_TC,traindice_ET,valdice_ET
0.13418749965168536,0.13503327903400855,0.8505662,0.8514513,0.8038778,0.79274875,0.76523083,0.75692314
0.1323350774347782,0.13520697459756614,0.8551687,0.8587795,0.81013703,0.8098537,0.7650184,0.7760151
0.13276701914705336,0.14767767544613178,0.852389,0.8393776,0.8095283,0.76315,0.7673267,0.7436415
0.13402907900512218,0.15218249879094708,0.85416657,0.8535065,0.8036361,0.7897679,0.7658604,0.7512112
0.1287558588013053,0.12827843464020477,0.85900766,0.8703653,0.81310976,0.81904244,0.7724635,0.7671736
